	AUG-001	AUG-002	AUG-003	AUG-004	AUG-005	AUG-006	AUG-007	AUG-008	DES-001	DES-005	DES-006	DES-007	DES-008	DES-009	DES-010	DES-011	DES-012	DES-013	DES-014	DES-018	WLT-001	WLT-002	WLT-003	WLT-004	WLT-005	WLT-006	WLT-007	WLT-008	WLT-009	WLT-010	WLT-011	WLT-013	WLT-014	WLT-015	WLT-016	WLT-018	WLT-020	WLT-021	WLT-022	WLT-023	WLT-024	WLT-025	WLT-027	WLT-028	WLT-029	WLT-030	WLT-031	WLT-032	WLT-033	WLT-034	WLT-035	WLT-036	WLT-037
WLT-016	0.30441861441639956	0.17305186671427114	0.22225824360331262	0.17522917783099878	0.22553898761047023	0.31312099800687043	0.34725046028606993	0.21304849267392817	0.35353913890946537	0.24850176776524305	0.28236628191725904	0.19737504946581477	0.3214440516008613	0.30232092926416554	0.2506497040106486	0.36669006829916817	0.1704775057955433	0.20487851569340854	0.34525403938529375	0.33707037362068776	0.11449813164764984	0.34914843146734337	0.27005156413117753	0.28159260529114966	0.28511715260913395	0.4477688075989426	0.2282624729082948	0.347096678671749	0.20785713799806152	0.49885613134462337	0.25665332027583415	0.3844913869103308	0.29910309210809455	0.24988419919624186	0.0	0.12547239154876932	0.25606076124257204	0.3122598597946645	0.2867212621725097	0.3206231855749826	0.4162019571338127	0.30348102377408037	0.21516032562021237	0.2475301643161235	0.2271059974442209	0.22537206388854772	0.36941819743642396	0.3125452113010569	0.22435747252411178	0.27686279427184174	0.34948920966540137	0.40164067374438883	0.3009635290114519
WLT-018	0.3211529838046082	0.19029535147824297	0.19170531816377906	0.1642826882883637	0.2360887103256043	0.3056696693276277	0.3497297342392378	0.22076206529456927	0.359953744593472	0.2607450608466831	0.3032023656381066	0.19456627102729426	0.3254503801703386	0.3075189063066159	0.22244651152032005	0.3843112703163127	0.18548427597727923	0.22034514940703184	0.35770017291766726	0.3389166582058952	0.1275152485582534	0.3706599774084566	0.2809039733070028	0.29525379949714375	0.2968887819520975	0.4606907593975103	0.23416928348997848	0.35702427595248815	0.22377420567581566	0.5123614202825697	0.2598868009268028	0.3955929570445028	0.3051326518287499	0.2636083886108381	0.12547239154876932	0.0	0.25163237466453064	0.33074442108853946	0.28632959507034045	0.33027870208248067	0.42718169502424785	0.33933760791736584	0.24086503327432598	0.27001133297972657	0.24982255460711517	0.24632097000750916	0.4030949854609851	0.35180078525392255	0.2472254474356831	0.28186702204640623	0.3550384899391447	0.41844872762659535	0.3181238532681583
WLT-020	0.19682746312876762	0.17972892196888185	0.35276553166420205	0.2467017584349972	0.17757423497072647	0.2523783416134971	0.26835295857265995	0.2547591139076153	0.25101874993784834	0.2578951059935945	0.25507941901484665	0.1918013296735875	0.19294924488517595	0.22300886271479736	0.3024916187597485	0.2875947759507209	0.2590641668564331	0.32536073200275917	0.2681765407231656	0.2656300393093542	0.2776565655193737	0.1952085451658883	0.15739698181785408	0.1354581413788533	0.15497695548525572	0.2710502072474302	0.3248319617769717	0.281544353149564	0.26144814825510515	0.3254955121525838	0.22566453498096548	0.2513204074289303	0.2256192334686531	0.1253461134106218	0.25606076124257204	0.25163237466453064	0.0	0.15530719978563906	0.08802732414778008	0.14324670056006863	0.2753430547634768	0.2312133769744676	0.29873185952953335	0.25053011628913446	0.2991070705262281	0.29164399127814233	0.2765951533458451	0.22300145323772066	0.233861618338252	0.2890969555629173	0.2698914636003088	0.2516819167606014	0.16445736857944607
WLT-021	0.1287493334195636	0.22446855445618807	0.3669484755475899	0.2968442560552786	0.20243725590513126	0.29057885280919576	0.2849150870745054	0.26530790874118393	0.34411951459315443	0.3144041693261944	0.3617916810369105	0.22026649922736094	0.2911616426053842	0.3030736444713979	0.36112439499200505	0.37248551958081094	0.35850354280441143	0.36496051649189337	0.19675543202563026	0.3192712594811755	0.3456330327871552	0.08758064246070311	0.15623276306613817	0.05793396803116827	0.08345117855303377	0.25232565253196787	0.3185328032467224	0.19951699986990626	0.22565362968929845	0.3063177539164244	0.28141324584598887	0.26073517612571756	0.16268737360377866	0.10956056251083073	0.3122598597946645	0.33074442108853946	0.15530719978563906	0.0	0.16871139432600513	0.11641245115339019	0.20415745989173506	0.23977129349498782	0.3591223107816764	0.29812548438141445	0.3486363484995645	0.32344317589935634	0.33024341826415154	0.22978735121252303	0.30767589697347253	0.3922643461214237	0.3922958809302993	0.24942106439480294	0.10533815997857039
WLT-022	0.1863914546642036	0.1926110061536741	0.3853206685401675	0.2694551400523962	0.19027476557807743	0.24973699188875279	0.2590426124362554	0.2711763932654666	0.22803233638797207	0.2750520955605207	0.2595580736637351	0.21627263767110363	0.18124768146280584	0.20990568637377066	0.32100980566554194	0.26658147596473375	0.26857982953872056	0.3415519507316286	0.25853858220885134	0.25983158014747276	0.3076196831321729	0.20216412760528654	0.1598641962350082	0.14761712332865606	0.16644190457979519	0.2569757883654689	0.3394341942288812	0.2784059241457576	0.280955248144401	0.3078510486078524	0.22518181208155424	0.23562901314860998	0.2312814223706572	0.1396326319154878	0.2867212621725097	0.28632959507034045	0.08802732414778008	0.16871139432600513	0.0	0.1355844451776699	0.2636506871109071	0.23349944042101417	0.3195284331649093	0.27096804006944	0.3195297706862617	0.31408768929481207	0.3038917247832993	0.21693670188884237	0.25600495117690725	0.2916869664465227	0.26855674242685756	0.228322071571345	0.1599258106776321
WLT-023	0.09394415385340761	0.22161667180491423	0.3776821688087854	0.29511340294314503	0.20053101980877508	0.2226875451228059	0.202570440404728	0.26695101257549186	0.307099742631389	0.3169636032624898	0.35728074251581043	0.2227659764973949	0.2702104634766868	0.26846632986966157	0.3644176323576057	0.30304667603502417	0.34788111801772187	0.37131950491920507	0.15247926136711448	0.23829334027598098	0.34442758131765455	0.13486129902962365	0.10608478386010482	0.09887891503825223	0.12389338286576183	0.19731922777917957	0.33391241083096934	0.1785035924432924	0.2378981213954049	0.2421266408759392	0.20998267713454008	0.17745036733555478	0.18013638114480507	0.12378704676708993	0.3206231855749826	0.33027870208248067	0.14324670056006863	0.11641245115339019	0.1355844451776699	0.0	0.15384923936158548	0.2262629063182983	0.3658986442611941	0.30614243921838574	0.35626177742711	0.33783017266242404	0.3477357817203981	0.20474868289242307	0.31047674196373826	0.38472905204488045	0.37604096482139343	0.18367768802533374	0.08016980834081296
WLT-024	0.13819513570715572	0.32089906004729324	0.46128231494665717	0.3908951064286884	0.29357574556863564	0.27862942451764977	0.20143011618327364	0.35745365222634656	0.3768045468120672	0.40978778827293033	0.44853042805435983	0.3159071305600208	0.3518481267344104	0.3477009320637728	0.4568655457437391	0.3386367493734858	0.43954581370002044	0.45140463848297757	0.13599746129191959	0.24111966496819842	0.440580001276004	0.17874034941612413	0.1919311083060947	0.21397214327991085	0.21113394185749365	0.17772819483024838	0.41732142333001765	0.1900330428312882	0.31814597042211784	0.18909671363381578	0.24781053815824014	0.17118593256666323	0.20792882572342433	0.24384741901106102	0.4162019571338127	0.42718169502424785	0.2753430547634768	0.20415745989173506	0.2636506871109071	0.15384923936158548	0.0	0.3053499939403374	0.4560497502222847	0.3982127362018661	0.44659536849527764	0.4330084305358773	0.4540677618584671	0.29400632012821415	0.39429151025876014	0.47189975597002437	0.44974950205579417	0.15823281057036892	0.17832262514809616
WLT-025	0.2455569837013287	0.2333842240458327	0.3734863323963245	0.27157072304164864	0.20810963761326762	0.24866840854784364	0.2665929606602028	0.30763806191784304	0.24089643875560596	0.223272136249443	0.2385636140289208	0.2143251725692299	0.2140804710212671	0.2043200729450973	0.35626262179956697	0.23744010447402816	0.33584125376691387	0.36956973389371917	0.2711089532107014	0.2610067160918415	0.2998964268496954	0.25708390128156655	0.1979171377534832	0.22756727850170905	0.24801854285761882	0.27977050335590264	0.35910233857799095	0.2853103357250477	0.32786770140939925	0.32602631185380454	0.26941773974311656	0.2608474129277141	0.2823654146208845	0.22723074266139276	0.30348102377408037	0.33933760791736584	0.2312133769744676	0.23977129349498782	0.23349944042101417	0.2262629063182983	0.3053499939403374	0.0	0.25483148515071685	0.16475981657172034	0.21434680968652098	0.20297192630670846	0.28773050833897795	0.14447926747112194	0.1707179970087551	0.300466749971744	0.31376003056438523	0.2616721494909647	0.2103610349332133
WLT-027	0.36464254076600827	0.24272666168896995	0.32655147381544275	0.2282925150002865	0.2667742831456006	0.32039816631756696	0.36770014732928596	0.266223732652893	0.33217513352937184	0.2071042549480689	0.23828046552331153	0.2415380809345309	0.30617980726640565	0.2892014751070278	0.2979625816207833	0.3461079903519925	0.2493504013933664	0.2641493671890389	0.39877438871732956	0.32827705536129465	0.19879508823695946	0.39686794740525166	0.3144643511376464	0.33520765187653906	0.3390042238512332	0.4277705133524472	0.3087605943299757	0.40749498557167957	0.29946887116935084	0.4637509982200185	0.3152565513992177	0.3903858231222495	0.36480089786640457	0.30786564398053295	0.21516032562021237	0.24086503327432598	0.29873185952953335	0.3591223107816764	0.3195284331649093	0.3658986442611941	0.4560497502222847	0.25483148515071685	0.0	0.18743195095726217	0.12549578994411653	0.15441659463045387	0.3066682880414351	0.29718679046489294	0.1806298846567378	0.24711446295452086	0.31336918465625224	0.3979745953878615	0.3429523741672988
WLT-028	0.3141460151335581	0.23766143595500708	0.31106210343530977	0.21436655662842066	0.23080350291844406	0.31322361401102433	0.31922005873921383	0.27983326821581256	0.2926871359356098	0.18958188681629548	0.209888111306182	0.20889983946686816	0.2554427192567067	0.24364202529797135	0.32640309185840544	0.2904441075185505	0.28303279274214865	0.31015229558555224	0.3454098668904322	0.3125951492925399	0.22834252155814588	0.3322360464349379	0.26838329139117484	0.2756979068489388	0.28167359944029186	0.3649511647718436	0.3221800103761005	0.35580377633892446	0.30335125700099	0.41039403385325557	0.30837986056439065	0.3363314615325366	0.3142346331385294	0.26261629963236566	0.2475301643161235	0.27001133297972657	0.25053011628913446	0.29812548438141445	0.27096804006944	0.30614243921838574	0.3982127362018661	0.16475981657172034	0.18743195095726217	0.0	0.1367542055269291	0.12567675672757891	0.2716119044973994	0.205424659944877	0.11740326286298218	0.26055381979261666	0.29326264136768226	0.34151416404817264	0.2889217044523735
WLT-029	0.35816021663716263	0.2450494764330309	0.3024049093887651	0.205791101099301	0.25736542942578927	0.33856522275280077	0.3591755936731819	0.25702487791388323	0.3252484853921698	0.19663595336105932	0.21379496305042314	0.22551695141803452	0.30174414163223034	0.2852686596611223	0.30515897139242243	0.3101373743694541	0.27581396732114744	0.27062149127402196	0.39421019716235883	0.35329697407056265	0.2192418797800214	0.3836438710333144	0.3105588036203695	0.3254018404598135	0.3312246176296919	0.417181592423344	0.3006646393410536	0.4033123085420112	0.2870525580511737	0.45422810318328793	0.3205898036954456	0.38423031806323493	0.3600949716825968	0.30089499386112517	0.2271059974442209	0.24982255460711517	0.2991070705262281	0.3486363484995645	0.3195297706862617	0.35626177742711	0.44659536849527764	0.21434680968652098	0.12549578994411653	0.1367542055269291	0.0	0.09351350906254952	0.2828977580191285	0.26967850282457057	0.14209215822146146	0.2376087434715316	0.3028603488987631	0.3898031104664636	0.33908344090211845
WLT-030	0.3435846750277531	0.24958856937527216	0.29671114921498654	0.2025628457674558	0.25031697674664144	0.33765997919749535	0.3566956164338363	0.2476552728671658	0.3330329925392729	0.2063510893970893	0.22576767627581787	0.2149280532668461	0.31130725830864586	0.28436464807722844	0.3026735262558824	0.3269585538221289	0.2916773437783787	0.2892098420152953	0.37991151379570687	0.3610360311735138	0.22525018538857702	0.3620326316726483	0.2953973579318856	0.3014998568743026	0.3104705848221725	0.40400660031213326	0.28612786718174293	0.384098038154931	0.2731190354819431	0.43945181960027996	0.32846676994401963	0.3731752835315187	0.3418584318487183	0.2783247923621992	0.22537206388854772	0.24632097000750916	0.29164399127814233	0.32344317589935634	0.31408768929481207	0.33783017266242404	0.4330084305358773	0.20297192630670846	0.15441659463045387	0.12567675672757891	0.09351350906254952	0.0	0.2753539298746736	0.24984760790283556	0.1475751280218845	0.25320917168827445	0.32277047674711334	0.38232015362143157	0.32002021680552906
WLT-031	0.40400833893831234	0.3703470883679194	0.45444556250338025	0.34333520251639116	0.35845221253606274	0.40254840519473933	0.43106863320856265	0.3483759456021872	0.3614426204419564	0.33901340738199714	0.2983963347113814	0.3595471550914418	0.32630386903260283	0.344951136066292	0.4001628278673116	0.376260647798728	0.4033907771288203	0.41701064182035935	0.45799794637992625	0.4092213324272768	0.3826096777544878	0.37464673001538606	0.36400842927066224	0.3328102801085627	0.3536900586066805	0.394072323674771	0.4206202921995045	0.4699372004920759	0.38700565924429225	0.4379259815727903	0.42112158698892627	0.4038322467115569	0.42818340952142503	0.33636360975359625	0.36941819743642396	0.4030949854609851	0.2765951533458451	0.33024341826415154	0.3038917247832993	0.3477357817203981	0.4540677618584671	0.28773050833897795	0.3066682880414351	0.2716119044973994	0.2828977580191285	0.2753539298746736	0.0	0.3092700045755683	0.28977233557954335	0.3518562368024673	0.3562771212631043	0.3823540775529153	0.3634793588818429
WLT-032	0.22534447994468582	0.2333777841876804	0.39772170988180605	0.30512656143789857	0.23456648447129178	0.24541991214947204	0.25214422612072956	0.3086099746596463	0.2750017346387061	0.2570881434300775	0.2943153189136663	0.24854173949956018	0.23709028512808403	0.22265502009465557	0.3641534819113228	0.2726156528030521	0.32811578115427986	0.35274798625851816	0.2617517023912117	0.2541808152010313	0.3247459513912991	0.2569323854088755	0.19384934155397024	0.22361719111827147	0.24935922036004562	0.28662804499932126	0.3482794521232702	0.2777342881892585	0.3262284192592942	0.34244794835142056	0.2472543886432204	0.2570459097029207	0.28127005286283624	0.2234830266052117	0.3125452113010569	0.35180078525392255	0.22300145323772066	0.22978735121252303	0.21693670188884237	0.20474868289242307	0.29400632012821415	0.14447926747112194	0.29718679046489294	0.205424659944877	0.26967850282457057	0.24984760790283556	0.3092700045755683	0.0	0.22967898953360164	0.3434376810361491	0.33619852728733274	0.2593471253860073	0.1945992490074537
WLT-033	0.30939879815915505	0.21372129978415236	0.322221025908381	0.1981569069218134	0.21311472915745164	0.273731016556026	0.311365858583192	0.28094082937362813	0.2529923217542591	0.15503570193132968	0.18737542161436802	0.1939321450084179	0.2212098226959044	0.2004702221584463	0.2908526395547336	0.25176606144353286	0.24946240567681333	0.3007603477105063	0.34095805908838644	0.2830572966791113	0.21987668659930587	0.3387435567635855	0.2568986820134013	0.27916244079607444	0.2836099372840384	0.37134630205400676	0.3237227393359108	0.35210502164217505	0.3087036310800517	0.41430350113183434	0.27647037069797065	0.3301972688306332	0.3094442144888033	0.2615975782347223	0.22435747252411178	0.2472254474356831	0.233861618338252	0.30767589697347253	0.25600495117690725	0.31047674196373826	0.39429151025876014	0.1707179970087551	0.1806298846567378	0.11740326286298218	0.14209215822146146	0.1475751280218845	0.28977233557954335	0.22967898953360164	0.0	0.2119408517185854	0.26199488282592714	0.33736452494421026	0.28926509998258804
WLT-034	0.3813211839226517	0.2758692111104258	0.3768391094315597	0.2642502971379942	0.3004967148229832	0.3347921646144875	0.3694765732332127	0.33278340509297794	0.19267569118832512	0.25966150828979323	0.1485945389693842	0.2948208609547012	0.2347801523361544	0.21099532154267014	0.27629416894847014	0.23672119047405243	0.26154744116432527	0.3386831256226143	0.4042463127301606	0.3299919865717587	0.2845843524929601	0.4269665468995751	0.33644932982870385	0.3684577476566191	0.37200115249211113	0.452599527790045	0.36575304650927976	0.42862986399811126	0.35901425006192283	0.48768935688128434	0.3174427842611981	0.39914683350134655	0.39658350425717454	0.3460282192012922	0.27686279427184174	0.28186702204640623	0.2890969555629173	0.3922643461214237	0.2916869664465227	0.38472905204488045	0.47189975597002437	0.300466749971744	0.24711446295452086	0.26055381979261666	0.2376087434715316	0.25320917168827445	0.3518562368024673	0.3434376810361491	0.2119408517185854	0.0	0.16801028825077002	0.41243535601796516	0.36862298782056885
WLT-035	0.3839281315629439	0.32685708533499946	0.46613277800649844	0.3274658466432045	0.3214741337391439	0.36895537191836725	0.3722551995273749	0.3693327057666118	0.1644744503522265	0.28818299337026215	0.15754883508771655	0.32488839622438076	0.2069045930470849	0.23744933684358802	0.34042330814774124	0.22269503786013484	0.3111185707244834	0.397010318415272	0.42657128766463076	0.3537221462031324	0.3641226479229731	0.4262026885476853	0.3443411490819397	0.37094818388160933	0.37877377995873707	0.4243325376786068	0.43206407905886607	0.4505358140198874	0.4014150306102125	0.4560049893728566	0.35092451304913497	0.37512132319606073	0.41436216829766154	0.3594415150919055	0.34948920966540137	0.3550384899391447	0.2698914636003088	0.3922958809302993	0.26855674242685756	0.37604096482139343	0.44974950205579417	0.31376003056438523	0.31336918465625224	0.29326264136768226	0.3028603488987631	0.32277047674711334	0.3562771212631043	0.33619852728733274	0.26199488282592714	0.16801028825077002	0.0	0.38385830601143434	0.36900296321807685
WLT-036	0.17108268267454038	0.30730830841431334	0.462880501114709	0.35391139216506434	0.26847461755147317	0.26062007480176164	0.13276819155991465	0.3364693222983806	0.30577648596086243	0.35312669614944425	0.3858524989242316	0.2880680127590632	0.29302071533195684	0.2891138935854638	0.41822679728548895	0.26790747697984757	0.4090224696902404	0.4360252523951254	0.24104963302550747	0.179766187103928	0.40684906388345077	0.2572917011031893	0.1843940483062155	0.24712207167249045	0.26098793472477694	0.07023065031069067	0.4125670761924222	0.29215583996794614	0.36196331861797015	0.12168673641441713	0.21516399888822554	0.0787264592293903	0.3155698135802983	0.24189258168533592	0.40164067374438883	0.41844872762659535	0.2516819167606014	0.24942106439480294	0.228322071571345	0.18367768802533374	0.15823281057036892	0.2616721494909647	0.3979745953878615	0.34151416404817264	0.3898031104664636	0.38232015362143157	0.3823540775529153	0.2593471253860073	0.33736452494421026	0.41243535601796516	0.38385830601143434	0.0	0.19146653412314774
WLT-037	0.09308095916149073	0.20950874445525158	0.3556745645013462	0.2790760587364396	0.18993530214496282	0.22988130555608832	0.22123524236077557	0.250363193104832	0.311767221665557	0.2976358995819368	0.33686684575907677	0.20546357173711927	0.2638775305130627	0.250438858168464	0.34829028378515037	0.3097637271631301	0.3404520256744766	0.3504858330168509	0.16637422587298487	0.25070622672536763	0.32509986559831716	0.1351658966684424	0.0910838973153179	0.09155316389563065	0.11101747529265403	0.2092769740064383	0.30942221997429664	0.1788601753684228	0.2189285665322937	0.2603955623693954	0.21767528813004133	0.19813938550403343	0.1809956487528108	0.11731494173495907	0.3009635290114519	0.3181238532681583	0.16445736857944607	0.10533815997857039	0.1599258106776321	0.08016980834081296	0.17832262514809616	0.2103610349332133	0.3429523741672988	0.2889217044523735	0.33908344090211845	0.32002021680552906	0.3634793588818429	0.1945992490074537	0.28926509998258804	0.36862298782056885	0.36900296321807685	0.19146653412314774	0.0
